filepath,emotion,features
processed_ravdess\03-01-05-02-02-02-01.wav,5,"[-297.5745849609375, 27.953514099121094, -14.960647583007812, 1.967061161994934, -5.6671142578125, -1.7077585458755493, -12.154594421386719, -6.961365222930908, -11.358901977539062, -4.7373576164245605, 2.1833677291870117, -3.771956205368042, -1.4507431983947754, 192.34051513671875, 38.67942428588867, 30.399404525756836, 16.535383224487305, 26.344385147094727, 16.953332901000977, 20.35839080810547, 13.182373046875, 15.55540943145752, 11.749227523803711, 11.492474555969238, 10.615826606750488, 9.566352844238281, 0.4542485773563385, 0.5149621367454529, 0.5609858632087708, 0.6449106931686401, 0.6089410781860352, 0.5694730877876282, 0.6010349988937378, 0.6286003589630127, 0.603850781917572, 0.491761714220047, 0.4680701494216919, 0.4316139221191406, 0.3510764241218567, 0.35262614488601685, 0.34616097807884216, 0.36571499705314636, 0.38979968428611755, 0.4087444245815277, 0.3865166902542114, 0.36509808897972107, 0.3780263662338257, 0.35471153259277344, 0.34591084718704224, 0.32127848267555237, 2137.9139846735457, 1366.7138905333327, 4298.229217529297, 2410.4643245281677, 0.08518473307291667, 0.12641067850512772]"
processed_ravdess\03-01-05-02-02-02-14.wav,5,"[-373.1995849609375, 36.101070404052734, -13.448511123657227, 5.308508396148682, -13.203983306884766, -4.791509628295898, 4.2557597160339355, -11.228615760803223, 2.928426742553711, 0.8880786895751953, 1.4869362115859985, 6.877848148345947, 2.050583600997925, 192.7777557373047, 50.68487548828125, 41.02728271484375, 25.77394676208496, 29.774375915527344, 21.42192268371582, 16.85708999633789, 21.075984954833984, 10.663860321044922, 12.859575271606445, 11.224519729614258, 12.321589469909668, 14.662738800048828, 0.6249369978904724, 0.6486788988113403, 0.714937150478363, 0.7482073307037354, 0.7501925826072693, 0.7682948708534241, 0.7460269927978516, 0.7511414289474487, 0.7308746576309204, 0.6942890882492065, 0.661151647567749, 0.5984098315238953, 0.2719331383705139, 0.31758683919906616, 0.3272201716899872, 0.34608548879623413, 0.3499141037464142, 0.33022141456604004, 0.3504165709018707, 0.34572553634643555, 0.32312947511672974, 0.2876330614089966, 0.27155742049217224, 0.26149988174438477, 1063.4884147547057, 1188.2698968875038, 2260.0230006167762, 2716.496043350121, 0.015249794407894738, 0.029935009197217068]"
processed_ravdess\03-01-05-02-02-01-19.wav,5,"[-307.4438781738281, 29.083168029785156, -32.93092346191406, -1.600833773612976, -15.063993453979492, -9.788097381591797, -10.324637413024902, -2.166806697845459, -10.761428833007812, -3.6492183208465576, 3.7047696113586426, -10.410086631774902, 1.040419340133667, 177.59384155273438, 41.40702819824219, 41.95573806762695, 21.929475784301758, 25.968021392822266, 22.00327491760254, 18.08665657043457, 19.89077377319336, 14.439828872680664, 9.628360748291016, 8.63760757446289, 14.097635269165039, 6.239744663238525, 0.3938985764980316, 0.4495304822921753, 0.4714827239513397, 0.5183832049369812, 0.5558074116706848, 0.5160240530967712, 0.5050746202468872, 0.46157070994377136, 0.4455410838127136, 0.3898382782936096, 0.3682103753089905, 0.39947888255119324, 0.3369644582271576, 0.3362928032875061, 0.3204253315925598, 0.31701216101646423, 0.3303907513618469, 0.3133571445941925, 0.3166569769382477, 0.3228329122066498, 0.2951456308364868, 0.28617167472839355, 0.27852073311805725, 0.3348846137523651, 2848.698273055612, 1269.4712734337852, 5332.749571774732, 2272.0771605686814, 0.13313628008021391, 0.1207057429428344]"
processed_ravdess\03-01-05-02-01-02-12.wav,5,"[-350.6842956542969, 36.88130569458008, -16.392019271850586, -5.082181930541992, -3.247312068939209, -7.046394348144531, 2.0125696659088135, -2.935553550720215, -5.552463054656982, 1.4552785158157349, -4.333678722381592, -0.033201973885297775, -2.7041375637054443, 171.05397033691406, 38.84358215332031, 35.536537170410156, 28.814369201660156, 18.167097091674805, 22.12128257751465, 11.295499801635742, 15.85116958618164, 17.281436920166016, 10.96146297454834, 13.167617797851562, 10.53626823425293, 12.524317741394043, 0.5489527583122253, 0.6190205216407776, 0.6506097912788391, 0.664108395576477, 0.7054163813591003, 0.6922044157981873, 0.6446305513381958, 0.6509367823600769, 0.6250123977661133, 0.5869562029838562, 0.5711358189582825, 0.5297405123710632, 0.2805992066860199, 0.3099755644798279, 0.33917438983917236, 0.36051803827285767, 0.36145836114883423, 0.36341559886932373, 0.39325910806655884, 0.39535531401634216, 0.3719600439071655, 0.3537031412124634, 0.31897926330566406, 0.28495344519615173, 1583.206860967712, 1158.670051992325, 2941.923091096698, 2442.30367818103, 0.05684330778301887, 0.06893301937545691]"
processed_ravdess\03-01-05-02-02-01-11.wav,5,"[-331.9783630371094, 42.4526481628418, 1.9486768245697021, 10.026430130004883, -4.804452896118164, -5.613848686218262, 2.434805393218994, 2.08567214012146, -4.179937362670898, -5.174295425415039, 2.9580612182617188, -0.9981770515441895, 0.04640902206301689, 191.30955505371094, 50.87570571899414, 24.964555740356445, 21.30458641052246, 26.419200897216797, 21.1468448638916, 12.918272972106934, 12.027854919433594, 12.256186485290527, 12.887524604797363, 9.168601989746094, 8.216276168823242, 9.843737602233887, 0.5399054884910583, 0.5916026830673218, 0.6425676941871643, 0.7062494158744812, 0.647260308265686, 0.6200444102287292, 0.5724366903305054, 0.5589362382888794, 0.5999066829681396, 0.5796383023262024, 0.5758747458457947, 0.5277138948440552, 0.3310054838657379, 0.34913140535354614, 0.3551079332828522, 0.3605400025844574, 0.38289356231689453, 0.3964955508708954, 0.40850159525871277, 0.3991187810897827, 0.37544161081314087, 0.33397623896598816, 0.3127039074897766, 0.29614007472991943, 1598.4055856528933, 1612.3025508897877, 2870.945973115809, 2892.1102210435442, 0.06836799172794118, 0.12409232362344388]"
processed_ravdess\03-01-05-02-02-02-08.wav,5,"[-393.6116027832031, 42.20488357543945, -1.708112359046936, 11.755640029907227, -2.944601535797119, -3.4409141540527344, 12.174764633178711, -6.714422225952148, -0.04051704332232475, -0.733441948890686, 1.1545968055725098, 2.1155831813812256, 2.460054397583008, 167.5831298828125, 50.990440368652344, 32.472145080566406, 28.80958366394043, 22.268035888671875, 21.50258445739746, 16.195636749267578, 20.135526657104492, 13.018658638000488, 14.15737247467041, 14.178153991699219, 9.808971405029297, 10.48841667175293, 0.6070080399513245, 0.6569550633430481, 0.6728388071060181, 0.7250486612319946, 0.7131487131118774, 0.7105661034584045, 0.6879792213439941, 0.6648635268211365, 0.633097231388092, 0.5907157063484192, 0.5573127269744873, 0.5116499662399292, 0.31766965985298157, 0.3295131027698517, 0.37002032995224, 0.3752998411655426, 0.38719886541366577, 0.40888354182243347, 0.4026554822921753, 0.4023531675338745, 0.3989245295524597, 0.3704318106174469, 0.33952197432518005, 0.28761744499206543, 1001.6167174842137, 1424.5733555373145, 1861.3876828722134, 2749.2725497587303, 0.018523586783439492, 0.028571685466731354]"
processed_ravdess\03-01-05-02-02-02-20.wav,5,"[-357.3179016113281, 29.812063217163086, -3.492417335510254, 12.942451477050781, -4.615861892700195, 0.6091886162757874, -2.663471221923828, -8.376173973083496, -1.608268141746521, -2.598632574081421, 0.716509997844696, 0.32289013266563416, -1.9589076042175293, 172.33641052246094, 51.94877243041992, 32.036705017089844, 18.997562408447266, 23.907081604003906, 18.352384567260742, 14.253348350524902, 17.1433048248291, 10.805076599121094, 14.280282974243164, 11.623557090759277, 10.690897941589355, 12.075963020324707, 0.6089162230491638, 0.6116712689399719, 0.659519374370575, 0.6875519752502441, 0.7362873554229736, 0.768527090549469, 0.7510349750518799, 0.711963951587677, 0.6565651893615723, 0.6018412709236145, 0.5298072695732117, 0.5468295812606812, 0.31609582901000977, 0.34861433506011963, 0.38329365849494934, 0.3799906373023987, 0.36760979890823364, 0.33899733424186707, 0.3343518078327179, 0.3313782513141632, 0.34046173095703125, 0.3197493851184845, 0.29055869579315186, 0.2917599678039551, 1438.9142991226993, 1682.6511844150127, 2619.661937040441, 2963.263795718654, 0.05075252757352941, 0.10106587356613668]"
processed_ravdess\03-01-05-02-01-02-16.wav,5,"[-415.44537353515625, 35.99195861816406, -12.107934951782227, 8.621460914611816, -4.443913459777832, -6.666990756988525, 1.523075819015503, -7.7811150550842285, -6.137192726135254, 9.610186576843262, -2.8853306770324707, 1.151688575744629, 4.340351581573486, 171.9456024169922, 48.273494720458984, 37.35255432128906, 23.76401710510254, 20.743906021118164, 25.667333602905273, 14.843947410583496, 16.949304580688477, 17.07786750793457, 9.010449409484863, 13.309785842895508, 11.07219409942627, 9.398574829101562, 0.538953959941864, 0.6059285998344421, 0.6206678748130798, 0.670702338218689, 0.6961717009544373, 0.7142018675804138, 0.7200890183448792, 0.6454964876174927, 0.6102622151374817, 0.6099727749824524, 0.5557654500007629, 0.5133178234100342, 0.3249845504760742, 0.34951481223106384, 0.36475619673728943, 0.3863797187805176, 0.3827078938484192, 0.3866400122642517, 0.38392066955566406, 0.4017591178417206, 0.38886013627052307, 0.3577651381492615, 0.3388637900352478, 0.30667996406555176, 1244.8129503334944, 1443.3905105703138, 2198.1254245923915, 2626.8057231912767, 0.037509704968944096, 0.04739654873677421]"
processed_ravdess\03-01-05-01-02-01-10.wav,5,"[-312.7967529296875, 62.674644470214844, -6.697606086730957, 5.290050983428955, 0.8498736619949341, -2.4902989864349365, -8.25144100189209, -14.646014213562012, -3.839858293533325, 1.0399320125579834, -5.213196277618408, 1.922493815422058, 2.1658060550689697, 171.1664581298828, 65.30736541748047, 31.475305557250977, 24.060407638549805, 17.238567352294922, 17.919475555419922, 16.920673370361328, 19.318706512451172, 13.03657054901123, 13.024694442749023, 13.977080345153809, 10.409674644470215, 10.161819458007812, 0.39065805077552795, 0.4527420103549957, 0.46398499608039856, 0.47149184346199036, 0.44811248779296875, 0.5187427401542664, 0.5717370510101318, 0.5648705363273621, 0.48815152049064636, 0.4634367823600769, 0.4410318434238434, 0.41944336891174316, 0.3038747310638428, 0.3416236340999603, 0.3207480013370514, 0.3537420630455017, 0.3351143002510071, 0.36879852414131165, 0.35147202014923096, 0.35320937633514404, 0.30402544140815735, 0.3217586278915405, 0.3148811459541321, 0.30368730425834656, 1944.1855765899204, 1301.142625013942, 3876.159047272246, 2091.3802382433114, 0.06713177524717515, 0.1226380480021232]"
processed_ravdess\03-01-05-02-01-01-09.wav,5,"[-348.210693359375, 54.37542724609375, -13.29748249053955, 8.443285942077637, 7.576418876647949, -5.664876937866211, -3.4559903144836426, 0.642096221446991, -1.7366604804992676, 3.580993175506592, 4.551350116729736, 3.352437734603882, 3.9740242958068848, 213.3602294921875, 51.08843994140625, 34.2646369934082, 16.568370819091797, 19.492507934570312, 24.635787963867188, 16.417272567749023, 14.840364456176758, 13.89273452758789, 9.148571014404297, 9.825482368469238, 9.8301420211792, 8.852235794067383, 0.5329095125198364, 0.6094236373901367, 0.6787310242652893, 0.7121157050132751, 0.7577457427978516, 0.7516501545906067, 0.7170097827911377, 0.707548201084137, 0.6414429545402527, 0.6110185980796814, 0.5659341216087341, 0.5082563757896423, 0.31078898906707764, 0.3177795112133026, 0.33538463711738586, 0.3471221327781677, 0.3471067249774933, 0.33307865262031555, 0.3354518413543701, 0.33907806873321533, 0.3477877676486969, 0.3327154815196991, 0.3198111057281494, 0.3008511960506439, 1086.338371261456, 1174.3336818776936, 1932.60498046875, 2331.096592788339, 0.03156857374237805, 0.04033416774872605]"
processed_ravdess\03-01-05-01-01-01-22.wav,5,"[-354.98468017578125, 47.24352264404297, 1.676218032836914, 7.825650215148926, 3.017913341522217, -3.1265101432800293, -4.707190990447998, -4.217462539672852, -6.464870452880859, 1.971120834350586, 1.9756815433502197, -5.552609443664551, 4.0685834884643555, 151.89749145507812, 54.3268928527832, 23.000934600830078, 25.525928497314453, 18.30776596069336, 19.216293334960938, 13.04968547821045, 14.522659301757812, 15.366353988647461, 12.483439445495605, 7.843344688415527, 10.980263710021973, 9.132728576660156, 0.4992139935493469, 0.4827192425727844, 0.4685148596763611, 0.5923713445663452, 0.5888394117355347, 0.5965275168418884, 0.5861121416091919, 0.5739089846611023, 0.609572172164917, 0.5707138180732727, 0.5189312100410461, 0.45523256063461304, 0.3243308961391449, 0.3352297842502594, 0.371275395154953, 0.399107426404953, 0.37569722533226013, 0.39524462819099426, 0.38724327087402344, 0.3765256702899933, 0.37591034173965454, 0.3686429262161255, 0.3301165997982025, 0.29443594813346863, 1718.754766571826, 1394.1706465259977, 3166.7266845703125, 2840.8540103886644, 0.0493621826171875, 0.08028693161150677]"
processed_ravdess\03-01-05-02-01-01-01.wav,5,"[-323.919189453125, 35.017677307128906, -15.320998191833496, 5.248215675354004, -7.042729377746582, -0.003901853458955884, -8.51377010345459, -9.115094184875488, -9.28791332244873, -4.129595756530762, -1.3542793989181519, -0.7040578722953796, -2.878272771835327, 183.29859924316406, 38.29140090942383, 28.550033569335938, 16.950998306274414, 28.168495178222656, 15.907352447509766, 16.679452896118164, 14.763192176818848, 14.351798057556152, 10.92640209197998, 12.044751167297363, 9.959548950195312, 9.87774658203125, 0.479914128780365, 0.5452884435653687, 0.5777885913848877, 0.6348491311073303, 0.6564206480979919, 0.6176894307136536, 0.6213586926460266, 0.6784238219261169, 0.5819573998451233, 0.4998234808444977, 0.502489447593689, 0.4746432602405548, 0.3235184848308563, 0.3455579876899719, 0.34726300835609436, 0.3701850473880768, 0.3587189018726349, 0.38102683424949646, 0.36180487275123596, 0.3528878390789032, 0.3554672300815582, 0.3418019115924835, 0.32440122961997986, 0.3058311343193054, 1889.371779023927, 1378.0686100316868, 3715.937417240466, 2673.541088152417, 0.06457726430084745, 0.08176438900973358]"
processed_ravdess\03-01-05-01-01-02-17.wav,5,"[-396.62225341796875, 71.45166015625, 8.785645484924316, 20.18570899963379, 15.41447639465332, 9.05823040008545, 11.761285781860352, 2.3205366134643555, 4.608119964599609, 11.044075965881348, 2.6382198333740234, 5.503254413604736, 9.247785568237305, 164.16815185546875, 61.407005310058594, 20.564565658569336, 19.906278610229492, 17.413240432739258, 17.843400955200195, 10.378098487854004, 12.32912540435791, 10.419249534606934, 12.604166030883789, 12.156010627746582, 10.161735534667969, 8.464646339416504, 0.6235588788986206, 0.6422178149223328, 0.6731270551681519, 0.6883245706558228, 0.6907446384429932, 0.7329918742179871, 0.7934467196464539, 0.7797490358352661, 0.7349093556404114, 0.7249042987823486, 0.6782504320144653, 0.6233299970626831, 0.2655939757823944, 0.3217664957046509, 0.3491200804710388, 0.3692406117916107, 0.3809424042701721, 0.3572349548339844, 0.3176117241382599, 0.3006293475627899, 0.2785491943359375, 0.2658054232597351, 0.23954541981220245, 0.238608255982399, 842.8345311526621, 932.0160137500769, 1533.702392578125, 1945.4431977925137, 0.0128631591796875, 0.021236378769229597]"
processed_ravdess\03-01-05-01-01-02-23.wav,5,"[-378.726806640625, 50.774417877197266, -1.8172509670257568, 11.619552612304688, 7.857065200805664, 1.9779566526412964, 1.5556522607803345, 3.219825506210327, -3.830289840698242, 1.5185447931289673, 5.7417778968811035, 0.8436922430992126, 3.4382097721099854, 200.64134216308594, 56.401641845703125, 23.810155868530273, 18.321895599365234, 18.499189376831055, 17.617509841918945, 13.902592658996582, 12.520813941955566, 17.2568416595459, 12.169937133789062, 10.596569061279297, 12.638469696044922, 9.17413330078125, 0.6035564541816711, 0.6207318902015686, 0.690362811088562, 0.7780998945236206, 0.785169243812561, 0.7571515440940857, 0.7379061579704285, 0.6999899744987488, 0.7033208608627319, 0.6947388052940369, 0.6750382781028748, 0.660169780254364, 0.28228428959846497, 0.3293668329715729, 0.33053943514823914, 0.3196539580821991, 0.33541393280029297, 0.3689808249473572, 0.38052898645401, 0.3802807331085205, 0.34910956025123596, 0.3147464394569397, 0.2618195712566376, 0.24938051402568817, 713.8331080701233, 989.888342915061, 1392.5808566433566, 2077.8521266357693, 0.011169006774475524, 0.018163356364990862]"
processed_ravdess\03-01-05-02-01-02-21.wav,5,"[-345.2174072265625, 53.863399505615234, -18.03875732421875, 16.21657943725586, 13.107138633728027, -3.379810094833374, -0.8649962544441223, 0.716475248336792, -9.353541374206543, 8.105663299560547, 5.685967922210693, -3.1716344356536865, 5.528830051422119, 191.3822479248047, 53.190372467041016, 38.63862609863281, 25.828012466430664, 17.47850799560547, 24.61940574645996, 13.055876731872559, 14.667943000793457, 20.619802474975586, 10.471851348876953, 9.987555503845215, 14.242072105407715, 8.628190994262695, 0.5374045372009277, 0.590938925743103, 0.6221580505371094, 0.6470827460289001, 0.6735779643058777, 0.6784350872039795, 0.6878786087036133, 0.6947139501571655, 0.6689950227737427, 0.6440780758857727, 0.5972523093223572, 0.5115252733230591, 0.33069974184036255, 0.3635411858558655, 0.38576000928878784, 0.3905324637889862, 0.3957774341106415, 0.39210712909698486, 0.3832922875881195, 0.36781957745552063, 0.3460969924926758, 0.33583641052246094, 0.3017326593399048, 0.2888799011707306, 936.4414815787201, 1011.7768041849473, 1794.1732614151554, 2098.530341174038, 0.019804485103626944, 0.030386982036492004]"
